,Id,Brightness,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,isDog
231,64919cb6003f8b393592d6c8942beb69,131.40069255311627,0,1,1,1,0,0,1,0,0,1,0,0,7,1
232,ea9c40468052feda4f14560898a83660,125.4498265353939,0,1,1,1,0,0,0,0,1,1,0,0,5,0
233,36a7b1f565ead82e4e5250efbc392aef,143.91642490543546,0,1,1,1,0,0,0,0,0,0,0,0,49,0
234,b623328c451216873105ceac303ec228,129.28956404022054,0,1,1,1,0,0,0,0,0,0,0,0,30,0
235,d1628b65fc8a3fc5d206d8eaf4cc2ff3,113.84405747650652,0,1,1,1,0,0,1,0,0,0,0,0,65,0
236,aaf7e69d5ff5c55b8693930b1d22784c,153.9077300355772,0,1,1,1,0,0,0,0,0,0,0,0,32,0
237,abf20faad1e5d0e709124eff6945354a,97.15018656046361,0,0,1,1,0,0,0,0,1,1,0,1,30,0
238,ab0457b1de8244b4ec58dee3a7b31779,203.21711701544734,0,1,1,1,0,0,0,0,0,0,0,0,32,1
239,b7fff1563d0b4f56da0253235930a736,156.33786980659698,0,0,0,1,0,0,0,0,0,0,0,0,21,1
240,36e19c39f002bda87f0cbd9f1ff68aa4,188.894674028731,0,1,1,1,0,0,0,0,0,0,0,0,23,0
241,8c923440f71eb3d2cfc0a5eeacbb8ac9,140.7526980272603,0,0,1,0,0,0,1,0,0,0,0,0,40,1
242,6b0da7b0a956eb90c7d0c95d6c9e57a6,137.30268932807826,0,1,1,1,0,0,0,0,1,1,0,0,44,1
243,530517231bd355f4bcf012219bfab8f2,119.64447482724732,0,0,1,1,0,0,0,0,0,0,0,1,55,1
244,68192f0b96ecdb5d67b56e7530e03b72,74.61524229980895,0,1,1,1,0,0,0,0,1,1,0,0,30,1
245,69d4e63e9ab524a95bf8830a45b3fc68,132.2425191089062,0,1,1,1,0,1,0,0,0,0,0,0,85,1
246,71da625923f88f4ce05e4680c29e61f1,130.11982626779084,0,0,1,1,0,0,0,1,1,1,1,0,71,1
247,316b9290b2b2420885373861a9731e7e,101.26795826675705,0,0,0,1,0,0,0,0,0,0,0,1,30,0
248,591c040fc6e4e5fe0e2741e84977f421,119.94133142955688,0,0,1,1,0,0,0,0,0,0,0,0,43,1
249,c6090a10bf049650fc9933dca1eecdba,150.0609080915667,0,1,1,1,0,0,0,1,0,0,1,0,29,1
250,24af0d24d0459baf573f552918b07353,138.01010051851355,1,1,1,1,0,0,0,0,0,0,0,0,37,1
251,a2e56367b37d1df9855da0203817309a,133.1533988554635,0,1,1,1,0,0,0,0,0,0,0,0,25,0
252,cbf1a99c295200267c25d3bd680e0d07,172.28396776978295,0,1,1,1,0,0,0,0,0,0,0,0,29,1
253,938f65d5fdc7800a9a049982ecfb0473,163.14993417678437,0,1,1,0,0,0,1,0,0,0,0,0,24,1
254,e6574becbf32c37daa98ecfbc8c41a0d,170.94921900114284,0,1,1,1,1,0,0,0,0,0,0,0,27,0
255,b088361fa4dd8f112b5d1d10ea5ed208,90.56521767734097,0,0,1,1,0,0,0,0,0,0,0,1,62,1
256,abc3bc25190cf419862c6c7e10f14e77,168.63600566529004,0,1,1,1,0,0,0,0,0,0,0,0,45,1
257,53e9c2d8de46534d252f26f6bcb27838,107.61510836435153,0,1,1,1,0,1,0,0,0,0,0,0,53,0
258,42b9bd56a8e1f9e8570f50b8459a1c5f,160.80053076472961,0,1,1,0,0,0,1,0,0,0,0,0,31,1
259,934333e4225606d562bce5061d10dcb3,149.72020740150262,0,1,1,1,0,0,0,0,1,1,0,0,25,1
260,76581ecde950a9da274bbbefe4c3cdb4,125.10859664569685,0,1,1,1,0,0,0,0,0,0,0,0,39,1
261,1d934e0ca991e55a43d2e431ddc95ca6,147.23287185098843,0,0,1,1,0,0,0,0,1,1,0,0,31,0
262,b772f7c918f5dd7e870c1d70717a1c99,166.4393748279989,0,0,0,1,0,0,0,0,1,0,0,0,10,0
263,baf9f5360691620887b06588b66ab107,126.36178381333549,0,0,1,1,0,0,0,0,0,0,0,1,13,0
264,fb7b727f38431d74b4e0c7fd021fe571,135.41877113034278,0,1,1,1,0,0,0,0,0,0,0,0,55,1
265,d5c282b41c7b273a404028a827d7bbc6,116.1123203422948,0,1,1,1,0,0,0,0,0,0,1,0,60,0
266,e7b11f8127c663dc0ff9c43708ee4582,134.94999658614125,0,1,1,1,0,0,0,0,0,0,0,0,21,0
267,9d30fbeb07ec4912c620b0a86e0a1544,144.5894298296863,0,1,1,1,0,0,0,0,1,0,0,0,39,0
268,8ae0c290c478c293bdc68c68ea64a5c8,113.11580170655267,0,1,1,1,0,0,0,0,0,0,0,0,31,0
269,ef9cb7abc941346d5f77a65cadbccf46,169.24427254076576,0,1,1,1,0,0,0,0,1,1,0,0,34,1
270,1bbb14174ff01db50fde6be8a9b63368,111.61380830863938,0,1,1,1,0,0,0,0,0,0,0,0,29,1
271,acaee5647023be180d1a13fcbe6fa06e,155.39330860995997,0,0,1,0,0,0,0,1,0,0,1,0,33,1
272,a927ef1ca78fdb245d7d72f5b10d5208,135.66370110313542,0,1,1,1,0,1,0,0,0,0,0,0,65,0
273,41a66dbff7a54b0620b8f3af5d6fb997,114.47471265938105,0,1,1,1,0,0,0,0,1,0,0,0,100,0
274,d49dc143b156db5b1dd14f5a5403061f,159.0645086453759,0,1,1,1,0,0,0,0,0,0,0,0,36,1
275,f640cea0cccb614b2900c7fbb5e686f9,148.28415440127196,0,1,1,1,0,0,0,1,0,0,0,0,63,1
276,e1855ed1a60c4be286b7f8f03110a1f7,135.71551196186522,0,1,1,1,0,0,0,0,0,0,0,0,45,0
277,38cb7677ba007ad3431c84e055d3328d,125.71385038965144,0,1,1,1,0,0,0,1,0,0,1,0,33,0
278,4b6340fabfa68241ccd90def26af4bdc,115.88447503276991,0,1,1,1,0,0,0,0,0,0,0,0,44,1
279,f17d23cf4d035f13431dac1f34349def,152.26502901105673,0,1,1,1,0,0,0,0,1,1,0,0,39,0
280,535893d095e7e378373e329032787805,162.11715192746564,0,1,1,1,0,0,0,0,0,0,0,0,42,1
281,207036efc5c6ca499387921e3a37ce1e,140.7095558935183,0,1,1,1,0,0,0,0,0,0,0,0,22,1
282,eb60867c1e5be52fba715cb2ff6f53eb,197.85430542461478,0,1,1,1,0,0,0,0,1,0,0,0,64,0
283,67cb8d8a364397bde53e3ba2b7ef2f4c,131.4570738406659,0,1,1,1,0,0,1,0,0,0,0,0,20,0
284,5bc8fe31c136617245350af6387ca8ea,138.24903283716887,0,1,1,1,0,0,1,0,0,0,0,0,16,1
285,a9894bf4223185f48188a545044aeefa,132.8602978400562,0,1,1,1,0,0,0,0,1,1,0,0,58,0
286,ef70d4bab182d9671afd1eba5a8b5b91,132.9219279324601,0,0,0,1,0,0,0,0,0,0,0,0,45,1
287,3c9b868d3a5f286f2bd60fd5f117bf1f,131.25368067878082,0,1,1,1,0,0,0,0,0,0,0,0,28,0
288,98a5cded26bf305501c2b095d2d4bba5,82.7522400002171,0,0,0,1,0,0,0,0,0,0,0,0,20,1
289,8bda70a1ac0c940b0580bf02f55e4b2c,150.71162900543655,0,1,1,1,0,0,0,0,0,0,0,0,60,0
290,b1a59a088388728453ab21cdd9173236,116.38978784063472,0,1,1,1,0,0,0,0,0,0,0,0,55,1
291,0ed112c79dcd053911a9eb62e0e8c2b1,139.8193113791508,0,1,1,1,0,0,0,1,0,0,0,0,9,1
292,63b4511f9b9e9d788c65ef6efbb2b594,142.99717180998476,0,0,0,0,0,0,1,1,0,0,0,1,6,1
293,854856a7c136b5805bf8b16671c2bc2c,151.04742987675203,0,1,1,1,0,0,0,0,1,1,0,0,31,1
294,c4706f6503e7a74b195afa1550d99ea8,105.3417427957088,0,1,1,1,0,0,0,0,0,0,0,0,27,0
295,32fb50499ca324b5b49ac5b00a63a923,156.24301323907136,0,1,1,1,0,1,0,0,0,1,1,0,18,1
296,8d084fd05dabe913eb9d140c91697ebe,95.39357070641934,0,1,1,1,0,0,0,0,0,0,0,0,23,0
297,d8cb5231f5238abc42ff3ebc2b904fa9,144.8319699037529,0,1,1,1,0,0,0,0,0,0,0,0,45,1
298,511c96dd1566a8307ccb67d237464811,158.58289059455882,0,1,1,1,0,0,0,0,0,0,0,0,60,1
299,f521da959d45b29cfa635cecb3a6b061,120.01495578741947,0,1,1,1,0,0,0,0,1,1,0,0,9,1
300,5e304bc0681d9ff3f9f3a58a3b43e91e,133.29957152979011,0,1,1,1,0,0,1,0,0,0,1,0,8,0
301,35e4dd01f41231c03e254051d9f79cec,133.58316753990056,0,1,1,1,0,0,0,0,1,1,0,0,100,0
302,39fe79fabff5e3c57817fdbcaf9700d2,163.9717692606573,0,0,1,1,0,1,0,0,0,0,0,0,25,1
303,53a9354bdaa8d60ef4a25a795ddc23fe,115.89724363128876,0,0,1,0,0,0,1,0,0,1,0,0,96,1
304,42ed5ea51b8e049aef9da3ed18d3ee64,120.58671696439998,0,1,1,1,0,0,0,0,0,0,0,0,25,0
305,20b809a967b57b409d8c2bb3076f6a51,99.67926723768707,0,1,1,1,0,0,1,0,0,0,0,0,43,1
306,9f9fea2b20bf746a9cd4518967bf0671,150.66074071711907,0,1,1,1,0,0,0,0,0,0,0,0,29,1
307,9099a8b65199d753616ecc2ce0182c01,170.4988696714777,0,1,1,1,0,0,0,0,0,0,0,0,40,1
308,a1ece3037f353dced1f1b3257b1fb891,114.12342901524539,0,1,1,1,0,0,0,0,0,0,0,0,50,0
309,44a5cf1592e39a6d1632c5a79cea7c42,199.91786329741433,0,1,1,1,0,1,0,0,0,0,0,0,64,0
310,3869584229e59e2e4c80e6d553e0437d,135.48009290711715,0,1,1,1,0,0,0,0,0,0,0,0,46,1
311,b75f04ede81208a52ebc80b7fb6b4114,124.62213163068304,0,1,1,1,0,0,0,0,0,0,0,0,50,1
312,f67653cc3f49daef483d891ff6db9043,152.43548105454664,0,1,1,1,0,0,0,0,0,0,0,0,20,1
313,fa2066ee7abd84c1d0dcad9aaf2d5ffa,148.12236610723784,0,0,0,0,0,0,0,0,0,0,0,0,47,1
314,cc9bc5e58672dbec5a8ea5e3c529c4b7,132.4833340784644,0,0,1,1,0,0,0,0,0,0,0,0,31,0
315,4183e5cae5838d1ef19bc128fd23d6f3,126.86882553521545,0,1,1,1,0,0,0,0,1,1,0,0,41,1
316,5f505899dced9c64b5fcf6b487f90fc3,127.59409951003803,0,1,1,0,0,0,0,1,0,0,0,0,60,0
317,0c433fec366ea60d5e68c52caa854a63,100.05258984734138,0,1,1,1,0,0,0,0,0,0,0,0,38,0
318,8135484044485a645bdb500c74cfb895,116.7037740491753,0,1,1,0,0,0,0,0,1,0,0,0,100,1
319,02581632f146cccfcfc93005ef5f907e,165.09012060863932,0,0,1,0,0,0,0,0,1,1,0,0,38,0
320,ab5560cfd5806935d24aacb28d899171,74.06279343757248,0,1,1,1,0,0,1,0,0,0,0,0,35,0
321,8fc79e934f4a9f6312581d955c0baecb,141.85088768898413,0,1,1,1,0,0,0,0,0,0,0,0,85,1
322,f11c7ec6b32e2c7947e8b8032fe8977b,145.09972150899884,0,1,1,1,0,0,0,0,1,0,0,0,39,1
323,2496f3f97901ceb5b2d8886b2ff66092,108.803332145468,0,1,1,1,0,0,0,0,0,0,0,0,74,0
324,26518e50dc2dbce70f904a2b841caab3,88.37334668111896,0,1,1,1,0,1,0,0,1,0,0,0,27,1
325,236e1dc53b244ea624e6fbc53d3c813b,143.7275098922769,0,1,1,1,0,0,0,0,0,0,0,0,28,0
326,59547e755b8664f7e884789e9636e294,177.33603005939884,0,1,1,1,0,0,0,0,0,0,0,0,20,0
327,c4491f605265cbc524e8f8855bbe89f7,129.15601540286045,0,1,1,1,0,0,0,0,0,0,0,0,28,0
328,415a690131ef53bc8d89b9a5d4c623a0,196.62944850875334,1,1,1,1,0,0,0,0,0,0,0,0,25,0
329,3c88cb5357248a45813d24e3c63d9296,132.77577629425681,0,1,1,1,0,0,0,0,0,0,0,0,23,1
330,30df9c134ec437c0a448aad80867cd1c,152.03721630055256,0,1,1,1,0,0,0,0,0,0,0,0,30,1
331,dff93dce33e844c12ef872e5b35b1799,154.30105485631643,1,1,1,1,0,0,0,0,0,0,0,0,22,0
332,0f8113dc42443ca7300fc588ba032dd5,103.84025304236546,0,1,1,1,0,0,0,0,1,1,0,0,30,0
333,caab55069b9fd11b61591b40dc475821,133.07756532107618,0,1,1,1,0,0,0,0,0,0,0,0,28,0
334,7b191a7aba2e259b97987b9d0827731b,125.10948468209784,1,0,0,1,0,0,0,0,0,0,0,0,53,1
335,c5ea43448fce4d269eb2aa89481399dc,128.41573769434362,0,1,1,1,0,0,0,0,0,0,0,0,17,0
336,3fd88146d117f1b332b3676c58cfebed,136.70283782723578,0,1,1,1,0,0,0,0,0,0,0,0,47,1
337,a54ba8b7b283acae8403dcea55afcb77,151.4833171059655,1,1,1,1,0,0,0,0,0,0,0,0,73,1
338,2ba69d919bdace447c3a5c6172f56e63,177.37265608938893,0,1,1,1,0,0,0,0,1,1,0,0,27,1
339,f5ccf50273c7cd5dbab5534affaf3c2c,159.9624577925335,0,1,1,1,0,0,0,0,0,0,0,0,40,0
340,bc7d2b3b519718202e05e1965a64bc5a,173.2233695884885,0,0,1,0,0,0,0,1,0,0,1,0,100,1
341,c498c3c31942afc4531ea1ea582da785,137.51385848357592,0,1,1,1,0,0,0,0,0,0,0,0,25,1
342,f091887b8aad2464073ec1693ffff589,138.59121776908165,0,1,1,1,0,0,0,0,1,1,0,0,49,0
343,33d2a0ce1fc3ab8be9cf7d613b294983,147.20302432899945,0,1,1,0,0,0,1,1,0,0,0,0,22,0
344,b55cef43ac3bdf14e5ae188de46e52d8,120.83964910176844,0,1,1,1,0,0,0,0,0,1,1,0,43,1
345,b562981703f3b07963dfca632da2a675,123.94262911087452,0,1,1,1,0,0,0,0,0,0,0,0,34,1
346,8f78d79fc53980b538242c94e55fae2f,211.9815638767939,0,1,1,0,0,0,0,1,0,0,1,0,34,1
347,59c4f6ea2ef54377ac3ece86947b3854,146.9298301455312,0,0,1,1,0,0,0,0,0,0,1,1,30,0
348,22c763c8fd2150d70726a91045a86597,148.0849715978176,0,0,1,1,0,0,0,0,1,0,0,0,59,1
349,2c7a1bcd0fbfe4736ffe41b96f8bb52c,164.7206963612833,0,1,1,1,0,0,1,0,1,0,0,0,35,1
350,4ec6124196049907513741823bc03572,119.77100063349154,0,1,1,1,0,0,0,0,1,1,0,0,80,1
351,ba3c3567dbb5690e39d3377f1f6367a7,162.98861161968102,0,1,1,1,0,0,0,0,1,1,0,0,41,0
352,464cbbab5e31c90ad6d2523361867223,125.20414792667884,0,1,1,1,0,0,0,0,1,0,0,0,50,0
353,3ddb504076d5b0e935b4f36b1e9a2fa6,160.645108067676,0,1,1,0,0,0,1,1,0,0,0,0,25,1
354,c1bc26d18d42d8950c881b87ef825826,99.66885814286529,0,1,1,1,0,0,0,0,0,0,0,0,47,0
355,ddcffbbc1a816adbbe38339f19c6b5f9,154.76333025939599,0,1,1,1,0,0,0,0,0,0,0,0,75,0
356,6175b091a1c8464fac96972c79695e89,134.41443233917767,0,1,1,1,0,0,0,0,0,0,0,0,21,0
357,c9c8dcabd8e1a7beeb641398219d75d9,122.4503363710067,0,1,1,1,0,0,0,0,0,0,0,0,26,0
358,266abb44943122a44b5799e4312c2433,152.47523121817807,0,1,1,1,0,0,0,0,1,1,0,0,34,1
359,96c6ecbc5407b075103db9d5e60f8867,158.43204619401124,0,1,1,0,0,0,0,1,0,0,0,0,58,0
360,90d297c17c55ae9d2e2d58c083c2b89e,138.8833994333314,0,1,1,1,0,0,0,0,0,0,0,0,50,0
361,9d0d7639c5728fedb0c84455899fbf4f,216.85876007727632,0,1,1,1,0,0,0,0,1,1,0,0,30,0
362,cdd6218abb4a6b607b66da5717c95ea6,139.6619620044733,0,0,0,1,0,0,0,0,1,0,0,0,25,1
363,e2db63e65c0272b74c307bdfc94fa895,162.43374188037544,0,0,1,1,0,0,0,0,0,0,0,1,7,0
364,f2938703e3a92e912cf60ef22dc04b2d,134.221448587049,0,0,1,1,0,0,0,0,0,0,0,0,43,0
365,900ea5af63296053d15fe88dec8caf80,135.62535581180214,0,1,1,1,0,0,0,0,0,0,0,0,71,1
366,b51a4675859a987935b3b28341e0181c,146.3900594932897,0,1,1,1,0,0,0,0,0,0,0,0,48,1
367,dc18a06f822536da37e82f48eedd14fb,139.33095725558616,0,1,1,1,0,0,0,0,0,0,0,0,100,1
368,d8eb603ed9e38797cc93ae8a7125febb,118.80112645050976,0,0,0,0,0,0,0,0,0,1,0,0,19,0
369,a57b90c493f5a62a5b504a1a6d30866e,118.64029510938073,0,0,1,1,0,0,0,0,0,0,0,0,46,1
370,9e8192373fad62e408fd531091e1bfe8,154.0733626359149,0,1,1,1,0,0,0,0,0,0,0,0,42,1
371,1940da9049af2a7cd97e3419541fbcf4,110.5336419912659,0,1,1,1,0,0,0,0,0,0,0,0,28,0
372,6d5ad5c28ee0a166f643dd311cc08a94,166.67778232065726,0,1,1,1,0,1,0,0,0,0,0,0,41,0
373,9aeb994590aa4f449357e930d5fa083c,86.10756629076722,0,1,1,1,0,0,0,0,0,0,0,0,68,1
374,7cbecd9d2421bd1a7aa2a2553c93c7f9,100.20124367189851,0,0,0,1,0,0,0,0,0,0,0,0,24,1
375,02f7bdd5745b91089029fa6826bb2288,125.82431603579082,0,1,1,1,0,0,0,0,0,0,0,0,91,0
376,286889000e00a9485931ed26c6649fc8,153.77256975498705,0,1,1,1,0,0,0,0,0,0,0,0,18,0
377,3036bcc68e2ed4dde8f9a4f8efc22d80,140.07852760091498,0,1,1,1,0,0,0,0,0,0,0,0,45,0
378,b4903a95871657666df16231326fc0ba,214.3686084105033,0,1,1,1,0,0,0,1,0,0,1,0,19,0
379,54edeba08823bf6a4ee8ba968ac351c7,138.95025909825753,0,0,1,1,0,0,0,0,0,0,0,1,43,0
380,38d42f604053d1de4cc71c34d7da7da3,154.01173628943724,0,1,1,1,0,0,0,0,0,0,0,0,48,0
381,05eb59c0af90bc6b419af2a506804537,133.9659428102772,0,0,1,1,0,0,0,0,0,0,0,0,8,1
382,9977344d8581efe97d095547d81be1c9,144.30590104738326,0,0,0,0,0,0,0,0,0,0,0,0,35,1
383,d2712c7b2ebbe9b4d8022a6206d39eb4,158.9705732893313,0,1,1,1,0,0,0,0,0,0,0,0,29,1
384,0ad2f505b8106ddda6790c8d1a63557d,130.33718165034148,0,1,1,1,0,0,0,0,0,0,0,0,31,0
385,b04d3495b5a69577b0b15086f495bcf0,142.99339775311483,0,1,1,1,1,0,0,0,0,0,0,0,32,0
386,f6b38be5d2ae3faa5103b9e33ecf737d,117.49117755183731,0,0,0,0,0,0,0,0,0,0,0,0,26,0
387,b1a1616527e14c8ded33d6e0802ea1e0,154.88637181052218,0,1,1,1,0,0,0,0,0,0,0,0,9,1
388,20efef090e2a87860b8aa4beaf54e663,172.8023694600708,0,1,1,1,0,0,1,0,1,1,0,0,36,0
389,5d25296eda181290203decfc8ee9a116,156.78682408517685,0,1,1,0,0,1,0,0,0,0,0,0,23,1
390,b8e5e3e2582029745e76b598d13854f9,207.8170425136609,0,1,1,0,0,0,0,1,0,1,1,0,22,1
391,12306a893d396ade1351dfe6318291a4,126.35479947614711,0,0,1,0,0,0,0,0,0,0,0,0,22,1
392,cdcfc81c1cfe370ebda8c5946fa5a663,155.4585459114107,1,1,1,1,0,0,0,0,0,0,0,0,37,1
393,84473d1ef6320370719a8810a0dfac4b,125.97727188814623,0,1,1,1,0,0,0,0,0,0,0,0,35,1
394,8a644cdf3aff25b9cd5c1aa9b066f609,159.70411698940376,0,0,0,1,0,0,1,0,0,0,0,0,82,0
395,310bb5859da5669c5452047e006eaeeb,119.79951387375017,0,1,1,1,0,0,1,0,0,0,0,0,49,1
396,d8f888896d05b09fa2de042ddd163673,150.41167412393838,0,1,1,1,0,0,0,1,0,0,0,0,21,1
397,cc23a7d54ad6a80d8be771b7e9125843,109.63277590972879,0,0,0,0,0,0,1,0,0,0,0,0,52,1
398,4f168288fbe828b5c2a98ad86a126870,91.90623153827562,0,1,1,1,0,0,0,0,1,1,0,0,100,1
399,fd980a28c3ee2df5eadbb3f8a9b6291b,109.65949146722242,0,1,1,1,0,0,0,0,0,0,0,0,22,0
400,61a8e07509e6cce437ce53763976f5f6,150.79262836179873,0,1,1,1,0,0,0,0,1,1,0,0,37,1
401,bf5401b07e4fea774d4553db1f021510,112.45378930356767,0,1,1,1,0,0,0,0,0,0,0,0,22,1
402,38079a5cf37952f956666ab6d2f4e4e8,138.56994101386783,0,1,1,1,0,0,0,0,0,0,1,0,54,1
403,44dde602c9d4c0a28d39cbfab192cf60,125.77993664982135,0,0,0,1,0,0,1,0,1,1,0,0,56,1
404,042f1c2a781314910b5e241a1ece6700,117.62546753679418,0,0,0,1,0,0,0,0,0,0,0,0,34,1
405,c5d8f1dc9a16bbce7d6e0f9337e27934,137.57077869477652,0,0,1,1,0,1,0,0,0,0,0,1,94,1
406,fa62ae1d008016d0860834a15a0d950c,145.1084171077192,0,1,1,1,0,0,0,0,1,1,0,0,26,1
407,b74449e0814dbf00c9df49f4529fcb0b,171.196432816635,0,1,1,0,0,0,0,0,0,0,0,0,24,0
408,b491da49e41cfe9db8bda6a74ea25ce2,138.75562806925265,0,1,1,1,0,0,0,0,0,0,0,0,19,1
409,6cc7747002a8a310a7368fa9a4549e67,124.56943083377776,0,1,1,1,0,0,0,0,0,0,0,0,27,0
410,d59f8d038e4a5a05c40600c34f7ce5c3,102.18180902997939,0,1,1,1,0,0,0,0,0,0,0,0,86,1
411,3ce8f6925d77279375900a975e379db2,151.58730451278456,0,0,0,0,0,0,0,0,1,0,0,0,36,1
412,b95009c092aab26a98c5cdbd7cd025fe,127.09310691525825,0,0,1,0,0,0,1,0,0,1,0,1,26,1
413,220cdb1382c1adb17d09f6e334dcb07f,142.54403424278726,0,1,1,1,0,0,0,0,1,1,0,0,45,0
414,632b649463f4121ebfc06f8d019ee8e3,146.03016979915338,0,1,1,1,0,0,0,0,0,0,0,0,22,1
415,3f27cba7ecf5c9b411cbe77cdb9895b9,71.40914760189864,0,1,1,0,0,0,0,0,0,0,0,0,32,0
416,c994c9e45ca930c5b38d7670f2cf4e78,144.39838885031745,0,1,1,1,0,0,0,0,0,0,0,0,29,1
417,9f5d568885ed20167380cfa6e1a19b4c,138.99778789134203,0,1,1,1,0,0,0,0,1,0,0,0,16,1
418,aef5f9fd8b10bfc84f2207c41085996a,187.0620657638658,0,0,1,1,0,0,0,0,0,0,0,1,91,1
419,e1aacf63b867e3929bcdceee8efc8eb1,118.83317632126924,0,1,1,1,0,0,0,0,0,0,0,0,48,0
420,03e6217d0b35a021c6150429991acccd,120.09869775549235,0,1,1,1,0,0,0,0,1,1,0,0,22,1
421,fd24fee2ac48982923244192c64ffafa,112.51152135165282,0,1,1,1,0,0,0,0,0,0,0,0,42,0
422,0be8c3bd0fd4a52c7bf35cdb278bcaaf,160.3414375724036,0,1,1,0,0,0,1,0,0,0,0,0,54,1
423,849e033f33b200fc56efa89f2f8edb3a,129.61511184949438,0,1,1,0,0,0,0,0,0,0,0,0,33,1
424,b8c2776eceedb1bed401d393e5a1f70d,130.7269065403759,0,1,1,1,0,0,0,0,0,0,0,0,30,0
425,6e17488a6480401b02ef78580f2b0157,134.021098706433,0,1,1,1,0,0,0,0,0,0,0,0,2,1
426,fd6239cc0914fb9c41c147eb34c598d7,147.18286562760878,0,1,1,1,0,0,0,0,1,1,0,0,29,0
427,a1b03a7fe44d3f77d15c3d6abcdb050f,139.0395910242645,0,1,1,1,0,0,0,0,0,0,0,0,54,0
428,2db9ae6b725f7d2f9ccc8cceabbff99e,149.70432984062754,0,1,1,1,0,0,0,0,0,0,0,0,45,0
429,1feb99c2a4cac3f3c4f8a4510421d6f5,195.24061561933038,0,1,1,1,0,0,0,0,1,1,0,0,29,1
430,b772ab7a7d2d13d55210337a3b9eb43c,142.60277983345307,0,1,1,1,0,0,1,0,0,0,0,0,25,0
431,f9fe6214769b4091a06ca72823ec99b5,145.81034093371838,0,1,1,1,0,0,0,0,1,1,0,0,41,1
432,21523dd8e13888a6f2d6f7dd26e1dbe2,161.24605178021943,0,1,1,1,0,0,0,0,0,0,0,0,35,0
433,50935c9be26275ecaaab8f959c2c865e,176.11535458406385,0,1,1,0,0,1,0,0,0,0,0,0,25,1
434,dd789fb64cebd106412c2dbb14e79cf3,147.6829859501598,0,1,1,1,0,0,0,0,0,0,0,0,45,1
435,8f96aa4d6e029a3c1e8adc6918c1607a,109.3485504191613,0,1,1,1,0,0,0,0,0,0,0,0,100,0
436,82adb65d77cb7ecf18557aa0ef536083,137.933396769353,0,1,1,1,0,0,0,0,0,0,0,0,37,0
437,12344b7b04c522857cd4c6d5511fe134,133.5999031754228,0,1,1,1,0,0,0,0,1,1,0,0,51,1
438,d18da7cb7040ab8b75739ee736e0370a,195.9566558039154,0,0,0,1,0,0,0,0,0,0,0,0,93,1
439,904979fefd3c43fbbc052901cfac8b26,179.01500246985157,0,1,1,1,0,1,0,0,0,0,0,0,34,0
440,9dfd970d985a4b4063a4e3d92d95e93f,167.62469556617134,0,0,0,0,0,0,1,0,0,0,0,0,36,1
441,380dd0623e9d04e43abb074b9305fa95,121.81353299041886,0,1,1,1,0,0,0,0,0,0,0,0,15,0
442,b6899aa4c5ab3cdcdc383e235300a278,186.15780341656168,1,1,1,1,0,0,0,0,0,0,0,0,23,0
443,a4cfe1ab4ef8e23451c250660e09de9a,115.90378744794843,0,1,1,1,0,0,0,0,0,0,0,0,18,0
444,558ba034b95afa2b220938aa3fe64f35,147.7147300282127,0,0,0,1,0,0,0,0,0,0,0,0,63,1
445,2166b679f579c30bcc09ba06e3cbb254,140.77756505592248,0,1,1,0,0,0,0,1,0,0,1,0,17,0
446,cbbef450415ca6d718c8c93e31e8c09c,144.88195877935414,0,1,1,0,0,0,1,0,0,0,0,0,31,0
447,e359704524fa26d6a3dcd8bfeeaedd2e,111.65095481645368,0,1,1,1,0,1,0,0,1,1,0,0,11,0
448,e12d2e4e7a8d6036f6e83aa43d18c4d8,112.0354556752141,0,1,1,1,0,0,1,0,0,0,0,0,28,1
449,92d6189d578d95a1fbdb0f86be8bb4c6,123.34886923547056,0,1,1,1,0,0,0,0,1,1,0,0,21,0
450,35626ac8a0ed642391fc443c06beaba2,168.72275765108014,0,1,1,1,0,0,0,0,1,1,0,0,30,1
451,fe8a319a5f3cdf1a13344acd8a78318d,124.65065104440305,0,0,1,1,0,0,0,0,1,1,0,1,47,1
452,2760f3df373f1b986d8a028047ee656f,143.68631033001185,0,1,1,1,0,0,0,0,0,0,0,0,22,1
453,d7d32e41d7e95e563fa60a761b30e67a,169.04698854017488,0,1,1,1,0,0,0,0,0,0,0,0,64,1
454,6b3a7c2cb1ae8af7de709b78dad96848,120.45135789238414,0,1,1,1,0,0,0,0,0,0,0,0,29,0
455,1d1f953d28f78f812f3ad3bcb98b5c7d,145.9574091300162,1,1,1,1,0,0,0,0,0,0,0,0,28,0
456,afc1ad7f0c5eea880759d09e77f7deee,122.32163921214315,0,1,1,1,0,0,0,0,0,0,0,0,41,1
457,a67034c27ad90faf9ad8d13d528fcf0c,141.92587568398542,0,1,1,1,0,1,0,0,0,0,1,0,43,1
458,fda8a008d0a1a9d0afbfd7057e6eaf79,111.88983902367251,0,1,1,1,0,0,0,0,0,0,0,0,77,0
459,a556cc46049e7c849b86140ee3966086,144.1946681066166,0,1,1,0,0,0,0,0,0,0,0,0,73,1
460,c97b03ee38190f9dd558f2ba973f0467,164.596116097581,0,1,1,1,0,0,0,0,0,0,0,0,34,0
